Year,Month,Day,Temp high,Temp avg,Temp low,Dew Point high,Dew Point avg,Dew Point low,Humidity high,Humidity avg,Humidity low,Pressure high,Pressure avg,Pressure low,Visibility high,Visibility avg,Visibility low,Wind high,Wind avg,Wind high,Precip. (mm),Events
2012,8,8,32,26,20,18,16,14,78,61,43,1012,1011,1010,16,16,16,13,2,23,0,
2012,8,9,32,26,20,16,15,14,76,56,36,1012,1010,1008,16,16,14,13,3,24,0,
2012,8,10,32,26,19,17,16,14,76,57,37,1009,1007,1005,16,16,14,13,2,21,0,
2012,8,11,33,27,21,18,17,16,73,56,38,1009,1007,1006,16,15,8,13,2,23,0,
2012,8,12,33,28,22,18,15,9,79,51,23,1009,1008,1007,16,16,16,13,2,23,0,
2012,8,13,32,27,21,18,17,14,84,62,40,1009,1008,1007,16,16,11,13,2,21,0,
2012,8,14,31,26,20,18,16,13,84,60,36,1010,1008,1007,16,16,16,14,2,23,0,
2012,8,15,29,24,19,17,16,14,87,67,47,1011,1010,1008,16,15,10,13,2,21,0,
2012,8,16,32,26,19,16,14,8,81,54,27,1012,1010,1009,16,16,13,11,2,21,0,
2012,8,17,34,28,21,17,14,8,73,49,25,1012,1011,1009,16,16,16,13,2,19,0,
2012,8,18,34,28,22,17,15,12,73,51,28,1012,1011,1009,16,16,16,14,2,26,0,
2012,8,19,33,27,22,17,14,12,68,50,32,1011,1010,1008,16,16,16,13,2,24,0,
2012,8,20,32,27,21,19,17,14,84,62,40,1012,1011,1009,16,16,8,14,2,23,0,
2012,8,21,30,26,21,18,18,17,84,68,51,1012,1011,1010,16,16,11,13,2,24,0,
2012,8,22,28,24,19,18,17,17,87,71,54,1013,1012,1011,16,16,14,13,3,21,0,
2012,8,23,26,23,19,18,17,17,87,76,64,1013,1012,1011,16,13,6,14,2,27,0,
2012,8,24,28,23,19,17,17,16,87,71,54,1013,1012,1010,16,15,11,14,2,24,0,
2012,8,25,25,22,18,16,16,15,87,72,56,1012,1011,1010,16,14,8,14,3,26,0,
2012,8,26,26,22,18,16,14,13,87,66,45,1014,1013,1011,16,15,13,14,3,23,0,
2012,8,27,30,23,16,16,13,4,93,57,20,1014,1013,1011,16,16,11,14,2,24,0,
2012,8,28,32,26,19,16,14,10,81,56,30,1013,1011,1009,16,16,16,13,2,21,0,
2012,8,29,33,28,22,19,17,16,79,58,36,1010,1008,1007,16,16,16,13,2,21,0,
2012,8,30,32,27,22,19,17,2,84,50,16,1009,1009,1007,16,16,16,13,2,19,0,
2012,8,31,30,25,20,17,16,13,78,60,42,1012,1011,1010,16,16,14,13,1,23,0,
2012,9,1,31,24,17,16,13,8,81,53,24,1013,1012,1011,16,16,13,14,2,23,0,
2012,9,2,31,23,16,15,12,6,84,53,21,1013,1012,1010,16,16,16,13,2,21,0,
2012,9,3,29,23,17,16,14,10,93,64,35,1015,1013,1012,16,16,14,13,1,21,0,
2012,9,4,33,26,18,16,14,6,81,50,19,1015,1014,1012,16,16,13,14,2,23,0,
2012,9,5,29,25,21,17,14,8,73,51,28,1015,1013,1012,16,16,16,13,1,19,T,
2012,9,6,31,26,20,17,14,11,76,56,36,1015,1013,1012,16,16,16,14,3,26,0,
2012,9,7,29,25,21,18,16,13,84,63,42,1016,1014,1013,16,16,10,14,3,24,0,
2012,9,8,31,26,19,17,16,14,81,63,44,1014,1012,1010,16,16,16,13,1,26,0,
2012,9,9,32,27,21,18,16,15,78,58,38,1013,1010,1008,16,16,14,11,2,16,T,
2012,9,10,32,27,23,19,18,17,79,61,43,1012,1011,1009,16,16,14,13,1,21,0,
2012,9,11,27,23,20,19,18,17,84,73,62,1015,1013,1010,16,16,13,14,2,26,0,
2012,9,12,27,23,19,18,18,17,87,75,62,1016,1015,1013,16,15,11,16,3,24,0,
2012,9,13,28,24,19,18,18,17,93,74,54,1016,1015,1012,16,12,5,13,1,21,0,
2012,9,14,38,29,19,18,13,6,87,52,16,1015,1013,1011,16,16,14,5,2,8,0,
2012,9,15,39,31,22,16,9,2,64,37,10,1015,1013,1012,16,16,8,14,3,26,0,
2012,9,16,31,26,21,19,17,13,84,60,35,1017,1015,1013,16,15,10,11,1,16,0,
2012,9,17,28,23,18,18,17,15,87,67,46,1016,1015,1013,16,13,6,13,1,21,0,
2012,9,18,28,23,17,17,15,12,93,69,45,1016,1015,1013,16,14,8,14,1,21,0,
2012,9,19,28,23,18,16,14,11,87,61,34,1015,1013,1012,16,16,13,14,2,24,0,
2012,9,20,32,25,18,17,15,12,87,61,34,1013,1012,1010,16,15,11,13,2,19,0,
2012,9,21,33,26,19,17,16,13,87,60,32,1013,1011,1009,16,15,10,13,1,23,0,
2012,9,22,32,26,20,18,16,14,84,59,34,1013,1012,1011,16,14,8,11,2,16,0,
2012,9,23,34,27,19,18,16,13,87,58,28,1013,1012,1011,16,14,11,13,1,23,0,
2012,9,24,29,23,18,16,15,11,87,62,36,1014,1013,1012,16,16,16,13,2,21,0,
2012,9,25,26,21,16,16,14,14,90,70,50,1013,1012,1010,16,14,8,13,2,23,0,
2012,9,26,26,21,17,16,15,14,93,72,50,1012,1011,1009,16,13,6,14,2,26,0,
2012,9,27,27,22,17,16,16,16,93,74,54,1013,1012,1010,16,12,8,13,2,23,0,
2012,9,28,29,23,17,17,15,12,93,65,37,1013,1012,1010,16,13,8,13,2,19,0,
2012,9,29,29,24,18,16,14,11,87,61,34,1014,1013,1012,16,15,10,14,1,24,0,
2012,9,30,34,26,18,17,14,8,87,54,21,1014,1013,1011,16,16,14,11,2,16,0,
2012,10,1,35,27,19,17,14,8,87,54,21,1013,1011,1009,16,16,13,11,2,-,0,
2012,10,2,34,27,20,17,14,9,73,48,22,1011,1009,1008,16,16,13,14,1,23,0,
2012,10,3,28,23,17,18,17,14,87,69,50,1016,1014,1011,16,12,3,13,1,19,0,
2012,10,4,24,21,17,15,14,13,90,70,50,1019,1017,1017,16,15,11,13,2,23,0,
2012,10,5,25,21,17,16,15,13,90,70,50,1018,1016,1013,16,12,5,14,1,23,0,
2012,10,6,26,22,17,16,15,14,93,73,52,1014,1013,1011,16,14,8,14,1,23,0,
2012,10,7,27,22,17,17,16,15,87,70,52,1013,1012,1011,16,16,11,13,1,23,0,
2012,10,8,25,21,17,16,15,14,87,71,54,1015,1014,1013,16,15,8,13,3,24,0,
2012,10,9,24,21,17,16,14,12,90,68,46,1015,1014,1013,16,16,14,13,3,23,0,
2012,10,10,24,20,16,14,13,11,84,67,49,1015,1014,1012,16,16,14,14,4,26,0,
2012,10,11,24,19,14,14,11,8,84,63,41,1015,1013,1012,16,16,16,14,2,24,0.25,Rain
2012,10,12,22,18,13,12,11,9,83,65,47,1021,1019,1015,16,16,16,19,3,26,0,
2012,10,13,25,19,14,15,12,10,84,63,41,1022,1020,1017,16,16,16,13,1,21,0,
2012,10,14,30,23,15,15,12,6,90,56,21,1018,1015,1013,16,16,16,0,0,-,0,
2012,10,15,37,37,37,14,9,2,99,99,99,1013,1012,1010,16,16,16,8,2,-,0,
2012,10,16,33,25,17,16,12,6,78,49,19,1011,1009,1006,16,16,14,14,1,21,0,
2012,10,17,36,27,18,16,10,1,87,50,12,1010,1007,1006,16,16,11,10,0,16,0,
2012,10,18,27,23,19,18,16,9,93,67,41,1018,1016,1010,16,16,16,14,3,26,0,
2012,10,19,26,22,18,18,17,16,93,76,58,1016,1014,1012,16,15,10,14,1,24,0,
2012,10,20,23,21,18,16,16,14,81,74,66,1013,1011,1010,16,15,10,13,3,19,T,
2012,10,21,23,21,18,16,15,13,87,72,57,1013,1012,1010,16,16,16,13,3,21,0,
2012,10,22,22,20,17,14,13,10,84,68,51,1015,1014,1012,16,16,13,13,3,26,0,
2012,10,23,22,19,16,14,12,4,84,59,33,1015,1014,1013,16,16,8,10,0,21,0.25,Rain
2012,10,24,24,19,14,11,6,-3,77,49,20,1017,1016,1014,16,16,16,21,5,35,0,
2012,10,25,29,23,17,10,2,-1,37,27,16,1017,1015,1012,16,16,16,16,4,34,0,
2012,10,26,30,22,14,8,1,-6,57,34,10,1016,1014,1012,16,16,16,8,0,13,0,
2012,10,27,33,24,15,7,-2,-11,42,24,6,1013,1011,1009,16,16,16,13,1,19,0,
2012,10,28,32,23,14,11,3,-5,63,37,10,1016,1013,1012,16,16,16,11,1,16,0,
2012,10,29,29,22,14,14,8,1,90,54,18,1019,1017,1015,16,15,8,13,1,19,0,
2012,10,30,24,18,12,14,12,6,100,68,35,1018,1017,1014,16,7,0,11,2,19,0,Fog
2012,10,31,22,18,14,13,12,12,93,73,53,1018,1016,1014,16,10,3,11,1,19,0,
2012,11,1,21,17,13,12,12,11,86,70,53,1017,1015,1014,16,11,4,13,1,19,0,
2012,11,2,22,18,14,13,12,10,87,69,51,1016,1015,1013,16,10,6,13,2,21,0,
2012,11,3,25,19,12,15,13,10,93,70,46,1017,1016,1015,16,10,4,10,1,14,0,
2012,11,4,32,22,12,13,5,-3,86,49,11,1018,1017,1015,16,15,8,14,1,23,0,
2012,11,5,34,25,15,7,1,-6,46,27,7,1018,1016,1014,16,16,16,14,2,21,0,
2012,11,6,29,22,14,16,10,6,93,60,26,1019,1017,1015,16,14,6,11,0,19,0,
2012,11,7,22,18,15,14,13,13,90,76,61,1018,1016,1014,16,8,3,13,1,16,0,
2012,11,8,20,18,15,14,13,9,84,74,64,1015,1013,1012,16,14,8,14,2,24,0.25,Rain
2012,11,9,18,14,11,8,6,3,77,57,37,1014,1012,1011,16,16,16,19,5,47,0,
2012,11,10,18,13,7,5,-1,-7,76,50,23,1022,1017,1014,16,16,16,23,6,37,0,
2012,11,11,19,13,7,1,-4,-12,53,32,11,1026,1024,1021,16,16,14,11,2,23,0,
2012,11,12,23,15,6,5,-5,-14,59,34,8,1025,1022,1020,16,16,16,13,2,21,0,
2012,11,13,29,20,11,-1,-9,-18,26,15,4,1020,1017,1015,16,16,16,10,3,14,0,
2012,11,14,27,19,12,11,-1,-11,77,43,8,1018,1016,1015,16,15,10,11,1,19,0,
2012,11,15,20,16,12,13,9,2,93,62,30,1019,1018,1016,16,9,2,11,1,14,0.25,Rain
2012,11,16,22,18,13,14,10,5,86,62,37,1020,1018,1016,16,15,11,13,1,19,0.76,Rain
2012,11,17,20,18,16,16,14,13,100,82,63,1019,1018,1017,16,10,3,14,5,21,7.11,Rain
2012,11,18,21,18,14,15,13,10,97,76,55,1022,1020,1018,16,13,5,14,1,23,0,
2012,11,19,21,17,12,12,11,10,93,73,53,1024,1022,1021,16,16,16,13,1,21,0,
2012,11,20,22,16,10,13,11,9,89,67,44,1021,1019,1017,16,16,16,11,1,21,0,
2012,11,21,21,16,11,13,11,9,96,77,58,1020,1018,1016,16,11,2,10,0,14,0,
2012,11,22,23,17,12,13,12,9,93,69,44,1020,1018,1017,11,6,3,11,1,19,0,
2012,11,23,26,18,9,12,11,8,100,71,41,1021,1020,1018,16,5,0,11,1,16,0,Fog
2012,11,24,30,20,9,13,9,-3,100,57,13,1019,1016,1013,16,12,0,14,2,21,0,Fog
2012,11,25,22,17,12,13,12,11,100,79,57,1015,1013,1011,16,7,0,11,1,14,0,Fog
2012,11,26,20,16,12,12,11,10,86,72,58,1020,1017,1015,16,10,5,10,1,19,0,
2012,11,27,21,16,11,12,11,9,89,71,53,1022,1020,1017,16,10,5,14,1,24,0,
2012,11,28,20,17,13,13,12,10,86,71,56,1023,1021,1020,16,9,4,11,2,19,0.76,Rain
2012,11,29,18,16,14,16,14,13,93,89,84,1024,1022,1021,16,6,2,14,5,21,5.33,Rain
2012,11,30,19,18,16,17,16,15,100,94,87,1021,1020,1017,16,8,2,11,2,21,11.68,Rain
2012,12,1,19,17,15,16,15,14,97,85,73,1022,1020,1019,16,12,3,11,1,19,0.76,Rain
2012,12,2,19,17,15,16,14,13,97,83,68,1021,1019,1018,16,14,4,11,0,19,2.03,Rain
2012,12,3,21,17,14,16,14,12,97,82,66,1022,1020,1019,16,11,3,16,3,23,4.83,Rain
2012,12,4,20,17,13,13,13,12,93,78,63,1024,1022,1021,16,11,6,11,2,19,0,
2012,12,5,19,14,10,13,12,10,100,84,67,1021,1019,1016,8,4,0,10,0,14,0,Fog
2012,12,6,20,16,12,13,12,11,93,76,58,1016,1014,1011,8,6,4,11,2,21,0,
2012,12,7,20,16,11,13,12,10,100,82,63,1015,1013,1013,6,4,0,10,1,13,0,Fog
2012,12,8,19,15,10,12,12,9,100,82,63,1016,1014,1012,5,3,0,10,0,13,0,Fog
2012,12,9,20,16,12,12,11,9,93,73,52,1020,1017,1015,5,4,3,10,1,16,0,
2012,12,10,23,17,9,13,8,0,93,59,25,1020,1019,1017,16,10,3,10,0,14,0,
2012,12,11,22,16,9,13,9,3,93,61,29,1017,1015,1014,16,13,8,8,1,13,0,
2012,12,12,17,15,13,12,10,7,86,71,55,1014,1012,1010,16,13,8,13,3,19,1.02,Rain
2012,12,13,17,13,9,12,8,5,93,71,49,1010,1008,1007,16,16,14,11,0,23,0.76,Rain
2012,12,14,15,11,6,6,3,1,83,63,43,1016,1012,1008,16,16,14,13,3,23,2.03,Rain
2012,12,15,17,12,7,6,3,-3,89,59,28,1019,1016,1015,16,16,14,16,2,23,T,Rain
2012,12,16,13,12,11,11,9,4,89,72,54,1022,1021,1019,16,10,2,13,4,21,1.02,Rain
2012,12,17,18,16,13,12,11,8,93,75,56,1022,1019,1016,16,16,13,11,1,19,0,
2012,12,18,17,14,12,13,11,-6,93,61,28,1016,1013,1009,16,10,2,16,6,37,10.92,Rain
2012,12,19,17,12,8,-4,-8,-13,39,25,13,1025,1023,1022,16,16,16,6,0,-,0,
2012,12,20,19,12,5,-6,-9,-14,43,27,10,1024,1021,1019,16,16,16,13,3,21,0,
2012,12,21,19,13,7,5,-3,-10,77,46,15,1020,1019,1017,16,16,16,11,2,14,0,
2012,12,22,17,12,6,11,6,-1,89,66,43,1022,1021,1018,16,16,8,13,0,21,0,
2012,12,23,18,15,12,11,9,7,93,73,52,1024,1022,1020,16,13,8,13,1,19,0,
2012,12,24,18,14,9,13,11,3,93,74,54,1020,1018,1016,16,10,3,16,4,24,11.68,Rain
2012,12,25,17,13,8,11,7,1,93,65,36,1020,1018,1015,16,12,4,10,1,14,0,
2012,12,26,17,13,9,11,8,2,100,73,46,1016,1014,1012,16,9,2,16,4,29,8.38,Rain
2012,12,27,17,13,9,2,-1,-3,54,40,25,1019,1016,1014,16,16,16,16,8,29,0,
2012,12,28,18,12,6,5,0,-4,71,47,23,1022,1020,1019,16,16,16,10,1,14,0,
2012,12,29,12,9,6,6,4,-2,92,67,42,1019,1017,1015,16,12,1,14,4,24,11.43,Rain
2012,12,30,15,9,4,4,2,-1,89,66,43,1018,1015,1013,16,16,16,14,2,26,0,
2012,12,31,16,10,4,5,2,-2,85,59,33,1024,1022,1019,16,16,11,10,1,23,0,
2013,1,1,16,11,6,2,-1,-6,76,49,22,1024,1022,1019,16,16,13,11,1,19,0,
2013,1,2,18,12,4,4,-1,-7,79,49,18,1021,1018,1017,16,16,16,11,0,16,0,
2013,1,3,22,13,4,1,-4,-10,76,44,11,1022,1019,1018,16,16,14,11,0,16,0,
2013,1,4,20,13,6,6,-6,-16,71,40,8,1025,1023,1022,16,16,16,11,2,14,0,
2013,1,5,19,12,5,7,-3,-11,77,45,12,1026,1024,1022,16,16,14,11,0,16,0,
2013,1,6,15,12,8,8,7,3,93,74,55,1023,1021,1017,16,10,2,16,2,34,3.05,Rain
2013,1,7,21,14,7,6,2,-4,86,54,22,1019,1016,1015,16,16,16,16,3,29,0,
2013,1,8,23,14,6,8,4,-2,76,50,24,1020,1018,1016,16,16,16,11,1,16,0,
2013,1,9,21,14,8,11,7,3,89,61,32,1020,1018,1016,16,14,10,11,0,16,0,
2013,1,10,15,11,7,10,3,-8,89,55,21,1020,1015,1013,16,14,6,19,6,34,0.76,Rain
2013,1,11,13,10,7,-4,-6,-8,45,35,24,1023,1020,1018,16,16,16,19,9,35,0,
2013,1,12,14,9,4,-4,-6,-11,49,34,18,1022,1020,1018,16,16,16,14,2,23,0,
2013,1,13,14,9,3,-1,-6,-12,54,36,17,1022,1020,1018,16,16,11,16,3,23,0,
2013,1,14,14,8,1,-4,-9,-18,64,37,10,1027,1025,1021,16,16,16,11,1,19,0,
2013,1,15,16,9,2,3,-6,-13,71,42,12,1031,1029,1027,16,16,16,14,1,23,0,
2013,1,16,21,12,3,4,0,-7,70,43,16,1028,1024,1020,16,16,14,11,0,16,0,
2013,1,17,26,16,6,3,-4,-10,76,43,9,1022,1020,1017,16,16,14,8,1,13,0,
2013,1,18,26,18,10,-2,-8,-13,32,20,7,1021,1019,1017,16,16,16,11,2,14,0,
2013,1,19,26,18,10,-1,-8,-14,36,21,6,1022,1020,1018,16,16,16,8,1,13,0,
2013,1,20,27,18,9,0,-10,-21,45,25,4,1021,1019,1016,16,16,14,11,3,16,0,
2013,1,21,27,17,7,-1,-7,-16,41,23,5,1019,1017,1015,16,16,16,13,1,19,0,
2013,1,22,27,19,11,0,-9,-16,36,21,5,1019,1017,1016,16,16,16,13,2,26,0,
2013,1,23,26,19,12,11,-1,-6,48,31,14,1021,1017,1016,16,16,14,13,3,19,0.51,Rain
2013,1,24,19,16,13,13,12,10,93,76,58,1023,1021,1019,16,12,3,19,5,27,20.07,Rain
2013,1,25,19,17,15,14,13,13,93,81,68,1020,1017,1014,16,15,4,14,3,23,4.32,Rain
2013,1,26,20,17,13,14,13,1,93,76,59,1016,1013,1012,16,13,4,13,1,21,0.51,Rain
2013,1,27,17,14,11,13,9,-3,100,71,41,1017,1015,1014,16,11,2,13,3,24,0.76,Rain
2013,1,28,16,13,9,0,-3,-6,39,31,22,1022,1019,1017,16,16,16,16,8,34,0,
2013,1,29,16,12,7,3,-1,-3,58,46,33,1024,1022,1021,16,16,16,10,3,-,0,
2013,1,30,21,14,7,6,4,3,63,50,37,1027,1024,1023,16,16,16,8,4,-,0,
2013,1,31,26,17,8,9,5,1,77,49,21,1023,1020,1019,16,16,16,11,1,16,0,
2013,2,1,24,17,10,10,5,1,77,49,21,1022,1020,1019,16,16,16,19,1,26,0,
2013,2,2,24,19,13,9,5,1,72,48,23,1022,1021,1019,16,16,16,14,1,34,0,
2013,2,3,25,19,13,10,7,4,77,52,27,1020,1018,1015,16,16,16,14,1,29,0,
2013,2,4,21,16,10,11,10,9,93,72,51,1019,1017,1015,16,10,5,13,2,19,0,
2013,2,5,16,14,12,11,9,9,93,83,72,1019,1017,1015,14,7,3,11,1,19,0,
2013,2,6,18,14,10,9,8,6,89,69,48,1020,1017,1016,13,8,4,13,1,19,0,
2013,2,7,16,12,7,8,8,6,93,77,60,1021,1018,1015,16,10,6,11,2,23,0,
2013,2,8,13,10,7,7,4,2,77,66,54,1015,1014,1012,16,16,8,16,4,34,0.51,Rain
2013,2,9,15,9,4,4,2,-1,92,64,36,1020,1016,1014,16,16,16,11,2,19,0,
2013,2,10,14,11,7,6,4,2,76,62,47,1020,1018,1016,16,16,16,8,2,-,T,Rain
2013,2,11,17,12,6,4,2,-3,76,51,25,1024,1021,1018,16,16,16,16,2,27,0,
2013,2,12,18,12,5,6,0,-7,71,46,20,1028,1025,1024,16,16,16,13,2,23,0,
2013,2,13,21,13,6,9,3,-3,89,56,22,1025,1023,1021,16,16,14,13,1,19,0,
2013,2,14,24,16,7,9,5,-2,93,56,19,1022,1020,1018,16,14,10,13,0,19,0,
2013,2,15,27,18,8,7,-2,-9,83,46,9,1022,1021,1020,16,16,11,13,1,21,0,
2013,2,16,28,20,12,2,-7,-13,43,25,6,1021,1018,1015,16,16,16,14,3,24,0,
2013,2,17,21,15,8,10,6,-1,83,58,33,1017,1015,1013,16,16,14,13,3,21,0,
2013,2,18,18,15,12,8,7,6,77,63,48,1018,1016,1014,16,16,16,14,4,21,0,
2013,2,19,14,11,8,8,6,3,71,63,54,1015,1011,1006,16,14,2,16,4,27,4.57,Rain
2013,2,20,16,11,5,3,-2,-6,82,55,27,1016,1012,1006,16,16,16,24,7,50,0,
2013,2,21,17,12,8,5,2,-1,66,50,34,1019,1017,1015,16,16,16,14,4,29,0,
2013,2,22,20,13,6,8,2,-2,83,55,26,1023,1021,1020,16,16,14,16,2,24,0,
2013,2,23,18,12,7,8,4,1,86,60,34,1021,1017,1013,16,16,16,13,2,24,0,
2013,2,24,20,14,8,8,1,-9,93,54,14,1023,1019,1015,16,15,8,14,3,24,0,
2013,2,25,22,14,7,7,-3,-15,77,43,8,1023,1021,1019,16,16,16,16,2,26,0,
2013,2,26,23,15,6,6,2,-7,80,48,15,1020,1017,1015,16,16,16,13,2,21,0,
2013,2,27,24,17,8,4,-4,-13,59,34,8,1025,1022,1020,16,16,14,13,1,26,0,
2013,2,28,27,18,9,7,-5,-14,66,37,7,1026,1025,1024,16,16,16,14,2,24,0,
2013,3,1,29,20,10,4,-4,-11,59,33,7,1026,1023,1020,16,16,16,14,3,21,0,
2013,3,2,29,22,14,9,-1,-8,72,41,9,1022,1021,1018,16,16,16,11,3,19,0,
2013,3,3,22,17,12,11,10,7,86,63,40,1019,1017,1015,16,15,10,11,2,21,0,
2013,3,4,20,16,12,11,10,9,89,69,49,1019,1018,1016,16,15,8,13,1,26,0,
2013,3,5,18,15,11,10,9,7,83,70,56,1020,1019,1017,16,12,5,16,2,26,0,
2013,3,6,17,14,10,11,7,4,83,63,43,1021,1019,1016,16,15,4,13,2,24,0.25,Rain
2013,3,7,18,15,12,11,9,4,93,70,46,1016,1015,1011,16,15,10,13,3,26,0.51,Rain
2013,3,8,16,12,8,9,6,2,100,72,43,1016,1012,1009,16,13,3,19,4,34,12.45,Rain
2013,3,9,18,13,8,9,7,3,86,63,39,1023,1019,1017,16,16,14,14,1,24,0,
2013,3,10,22,15,8,8,6,-2,86,54,22,1024,1023,1021,16,16,16,14,2,23,0,
2013,3,11,25,17,9,11,6,-2,83,51,18,1022,1020,1017,16,16,13,13,2,19,0,
2013,3,12,24,17,9,11,8,4,89,59,29,1019,1017,1016,16,15,10,11,2,19,0,
2013,3,13,29,20,10,11,9,6,89,57,24,1019,1018,1016,16,14,8,13,1,21,0,
2013,3,14,25,18,11,12,11,7,100,69,38,1019,1018,1016,16,6,0,13,1,19,0,Fog
2013,3,15,25,18,12,12,11,11,100,72,43,1017,1015,1014,16,5,1,10,1,19,0,Fog
2013,3,16,20,16,12,11,10,8,93,73,52,1015,1014,1012,10,6,4,16,2,24,0,
2013,3,17,19,16,12,11,9,9,89,71,52,1016,1015,1014,14,10,5,11,2,-,0,
2013,3,18,19,16,12,11,9,9,86,71,56,1018,1017,1015,16,13,8,14,4,24,0,
2013,3,19,19,16,11,11,10,9,93,76,58,1020,1019,1017,16,10,4,14,1,23,0,
2013,3,20,21,17,12,11,10,9,89,71,52,1019,1017,1014,16,13,6,13,2,21,0,
2013,3,21,22,18,13,11,10,9,86,65,44,1014,1011,1009,16,16,10,14,4,23,0,
2013,3,22,22,18,13,11,10,8,86,64,41,1013,1011,1009,16,15,10,16,4,27,0,
2013,3,23,22,18,13,12,10,7,86,62,38,1016,1014,1013,16,14,11,14,3,23,0,
2013,3,24,25,19,12,12,11,6,93,63,33,1016,1015,1012,16,9,4,13,3,24,0,
2013,3,25,24,18,11,12,11,9,100,71,41,1015,1014,1012,16,8,0,8,1,-,0,Fog
2013,3,26,22,17,12,12,11,9,93,73,53,1015,1014,1013,16,10,3,14,2,24,0,
2013,3,27,22,17,12,11,10,8,83,64,45,1017,1015,1013,16,15,11,14,2,23,0,
2013,3,28,23,18,13,12,11,10,86,67,47,1018,1017,1016,16,10,6,14,2,24,0,
2013,3,29,22,18,13,12,12,11,93,73,53,1020,1019,1017,16,9,4,14,1,23,0,
2013,3,30,22,17,13,12,11,10,93,72,51,1021,1019,1017,16,13,6,14,4,24,0,
2013,3,31,19,16,12,14,12,11,86,77,67,1020,1019,1017,16,15,5,13,3,29,0.51,Rain
2013,4,1,19,16,11,11,10,8,93,75,56,1021,1020,1018,16,16,13,19,4,34,0,
2013,4,2,22,17,12,12,11,9,93,71,49,1019,1018,1015,16,16,13,14,3,24,0,
2013,4,3,24,19,13,12,12,11,93,70,46,1019,1017,1015,16,11,6,16,2,27,0,
2013,4,4,21,17,13,13,12,11,87,71,55,1020,1018,1016,16,11,5,14,2,27,0,
2013,4,5,21,18,14,13,12,11,87,72,57,1019,1017,1016,16,15,8,23,3,29,0,
2013,4,6,22,18,14,12,11,10,86,70,53,1018,1016,1014,16,15,11,16,3,29,0,
2013,4,7,23,18,14,12,11,9,86,69,52,1014,1013,1009,16,16,14,14,5,26,0,
2013,4,8,21,17,14,12,6,-4,80,50,20,1010,1006,1004,16,16,10,24,8,45,0,
2013,4,9,24,18,12,1,-4,-8,35,24,12,1015,1012,1010,16,16,16,24,6,45,0,
2013,4,10,27,19,11,8,3,-4,77,45,13,1019,1016,1014,16,16,16,14,2,24,0,
2013,4,11,24,18,12,11,8,1,75,48,21,1015,1012,1008,16,16,14,14,3,23,0,
2013,4,12,21,17,13,11,10,9,86,70,53,1012,1010,1009,16,15,10,13,2,24,0,
2013,4,13,18,16,13,12,11,10,86,75,63,1013,1012,1010,16,14,8,8,1,-,0,
2013,4,14,18,16,13,11,9,8,77,65,52,1012,1011,1010,16,16,16,11,2,19,T,
2013,4,15,18,15,12,12,9,7,86,71,56,1012,1011,1010,16,16,8,13,3,23,T,Rain
2013,4,16,19,15,10,7,2,-7,71,44,16,1015,1013,1012,16,16,16,26,7,48,0,
2013,4,17,24,18,12,2,-5,-15,35,21,7,1020,1017,1016,16,16,16,26,6,47,0,
2013,4,18,26,18,11,1,-4,-13,46,27,7,1022,1021,1020,16,16,16,19,2,37,0,
2013,4,19,29,21,13,9,-4,-17,67,36,4,1021,1018,1014,16,16,13,14,3,27,0,
2013,4,20,29,21,13,12,8,-1,80,47,14,1015,1013,1012,16,16,11,14,2,23,0,
2013,4,21,27,21,14,13,11,6,87,58,28,1016,1015,1013,16,14,6,13,2,23,0,
2013,4,22,22,18,14,12,11,9,86,67,47,1016,1014,1012,16,14,10,14,3,24,0,
2013,4,23,23,19,14,11,10,8,75,60,44,1015,1013,1011,16,16,14,16,4,24,0,
2013,4,24,17,16,14,12,11,9,80,70,60,1015,1014,1012,16,15,10,13,2,23,T,
2013,4,25,22,18,14,11,9,6,80,59,37,1020,1017,1014,16,16,16,19,2,29,0,
2013,4,26,23,18,13,12,10,8,86,64,41,1021,1020,1019,16,15,4,16,3,26,0,
2013,4,27,22,18,13,13,12,11,93,73,53,1021,1018,1015,16,15,11,14,2,26,0,
2013,4,28,23,19,14,13,12,12,86,70,53,1016,1014,1011,13,10,6,13,2,23,0,
2013,4,29,23,19,14,13,12,12,86,70,53,1013,1011,1008,16,11,6,13,2,23,0,
2013,4,30,20,18,15,12,11,11,78,68,58,1012,1011,1010,16,16,13,14,2,26,0,
2013,5,1,24,19,15,13,12,11,84,65,46,1019,1015,1012,16,16,13,16,2,24,0,
2013,5,2,31,22,13,13,8,-3,93,52,11,1020,1017,1015,16,16,14,14,3,23,0,
2013,5,3,34,25,16,10,-2,-15,60,32,4,1016,1011,1008,16,16,16,16,3,26,0,
2013,5,4,23,20,16,14,12,10,90,70,49,1010,1008,1007,16,14,6,14,6,27,0,
2013,5,5,19,17,15,12,10,8,80,66,52,1014,1012,1010,16,16,14,21,9,35,0.25,Rain
2013,5,6,19,17,14,14,12,9,93,75,56,1016,1014,1012,16,10,1,13,3,24,17.53,"Fog , Rain"
2013,5,7,22,18,14,12,10,7,80,60,40,1018,1016,1015,16,16,14,16,3,27,0.25,Rain
2013,5,8,21,18,15,12,10,8,80,62,44,1019,1018,1018,16,16,16,16,4,34,0,
2013,5,9,23,19,14,12,11,9,80,65,49,1019,1018,1016,16,16,14,14,2,27,T,Rain
